shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit,YearMonth
B,20011101,105511,1000991,00180B,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80,200111
D,20011101,105511,1000840,00180D,0000414,1,11,1117,111701,1705,170501,310,743,3,2229,930,1299,200111
A,20011101,105511,1000895,00180A,0000414,1,11,1117,111701,1705,170501,310,776,1,776,310,466,200111
A,20011101,105511,1000895,00180A,0000356,1,11,1108,110802,0751,075103,181,274,1,274,181,93,200111
A,20011101,105511,1000895,00180A,0000448,1,11,1120,112005,1298,129803,313,555,1,555,313,242,200111
A,20011101,105511,1000895,00180A,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80,200111
A,20011101,105511,1000895,00180A,0000604,1,11,1121,112107,1770,177000,365,475,6,2850,2190,660,200111
A,20011101,105511,1000895,00180A,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37,200111
A,20011101,105511,1000895,00180A,0000411,1,14,1406,140681,1053,105301,383,590,3,1770,1149,621,200111
A,20011101,105511,1000895,00180A,0000288,1,11,1108,110807,1001,100100,461,797,2,1594,922,672,200111
C,20011102,095613,1000815,00218C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,200111
D,20011102,095613,1000841,00218D,0000349,1,13,1301,130198,1017,101703,247,469,1,469,247,222,200111
A,20011102,095613,1000896,00218A,0000468,1,11,1101,110133,0319,031904,393,896,1,896,393,503,200111
C,20011102,095613,1000815,00218C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407,200111
D,20011102,095613,1000841,00218D,0000468,1,11,1101,110133,0319,031904,393,522,1,522,393,129,200111
A,20011102,095613,1000896,00218A,0000349,1,13,1301,130198,1017,101703,247,730,1,730,247,483,200111
B,20011102,095613,1000992,00218B,0000349,1,13,1301,130198,1017,101703,247,595,1,595,247,348,200111
B,20011102,095613,1000992,00218B,0000468,1,11,1101,110133,0319,031904,393,511,1,511,393,118,200111
C,20011103,111149,1000816,00006C,0000372,1,11,1101,110131,0569,056902,467,608,1,608,467,141,200111
A,20011103,111149,1000897,00006A,0000516,1,14,1403,140313,0263,026304,243,429,6,2574,1458,1116,200111
B,20011103,111149,1000993,00006B,0000372,1,11,1101,110131,0569,056902,467,765,1,765,467,298,200111
C,20011103,111149,1000816,00006C,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,200111
A,20011103,111149,1000897,00006A,0000372,1,11,1101,110131,0569,056902,467,775,1,775,467,308,200111
B,20011103,111149,1000993,00006B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118,200111
C,20011103,111149,1000816,00006C,0000458,1,11,1104,110415,1565,156500,393,804,1,804,393,411,200111
A,20011103,111149,1000897,00006A,0000458,1,11,1104,110415,1565,156500,393,595,5,2975,1965,1010,200111
B,20011103,111149,1000993,00006B,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,200111
C,20011103,111149,1000816,00006C,0000438,1,14,1403,140309,1100,110001,208,730,5,3650,1040,2610,200111
A,20011103,111149,1000897,00006A,0000438,1,14,1403,140309,1100,110001,208,334,1,334,208,126,200111
B,20011103,111149,1000993,00006B,0000438,1,14,1403,140309,1100,110001,208,515,1,515,208,307,200111
C,20011103,134903,1000818,00069C,0000202,1,11,1197,119701,1424,142402,306,398,4,1592,1224,368,200111
A,20011103,113010,1000901,00278A,0000495,1,11,1111,111113,0138,013801,247,539,1,539,247,292,200111
B,20011103,113010,1000997,00278B,0000518,1,11,1110,111011,1369,136902,361,470,1,470,361,109,200111
C,20011103,134903,1000818,00069C,0000454,1,14,1401,140107,1804,180403,199,393,1,393,199,194,200111
A,20011103,113010,1000901,00278A,0000518,1,11,1110,111011,1369,136902,361,657,1,657,361,296,200111
B,20011103,113010,1000997,00278B,0000495,1,11,1111,111113,0138,013801,247,608,6,3648,1482,2166,200111
C,20011103,134903,1000818,00069C,0000127,1,14,1401,140109,0898,089803,402,523,7,3661,2814,847,200111
A,20011103,134903,1000899,00069A,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121,200111
B,20011103,134903,1000995,00069B,0000202,1,11,1197,119701,1424,142402,306,398,1,398,306,92,200111
C,20011103,134903,1000818,00069C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332,200111
A,20011103,134903,1000899,00069A,0000548,1,11,1115,111503,1207,120700,305,739,1,739,305,434,200111
B,20011103,134903,1000995,00069B,0000454,1,14,1401,140107,1804,180403,199,304,4,1216,796,420,200111
C,20011103,134903,1000818,00069C,0000331,1,11,1102,110207,0193,019301,275,358,7,2506,1925,581,200111
A,20011103,134903,1000899,00069A,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83,200111
B,20011103,134903,1000995,00069B,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83,200111
C,20011103,134903,1000818,00069C,0000452,1,11,1108,110802,0506,050602,235,560,1,560,235,325,200111
A,20011103,134903,1000899,00069A,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60,200111
B,20011103,134903,1000995,00069B,0000395,1,11,1118,111807,1556,155601,293,477,1,477,293,184,200111
C,20011103,134903,1000818,00069C,0000559,1,11,1105,110511,1624,162401,402,523,3,1569,1206,363,200111
A,20011103,134903,1000899,00069A,0000202,1,11,1197,119701,1424,142402,306,398,1,398,306,92,200111
B,20011103,134903,1000995,00069B,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121,200111
C,20011103,134903,1000818,00069C,0000400,1,11,1112,111209,1444,144403,252,459,1,459,252,207,200111
A,20011103,134903,1000899,00069A,0000559,1,11,1105,110511,1624,162401,402,1028,1,1028,402,626,200111
B,20011103,134903,1000995,00069B,0000452,1,11,1108,110802,0506,050602,235,496,1,496,235,261,200111
C,20011103,134903,1000818,00069C,0000548,1,11,1115,111503,1207,120700,305,545,1,545,305,240,200111
A,20011103,134903,1000899,00069A,0000400,1,11,1112,111209,1444,144403,252,491,1,491,252,239,200111
B,20011103,134903,1000995,00069B,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121,200111
C,20011103,141914,1000817,00015C,0000327,1,13,1302,130297,0471,047101,357,636,1,636,357,279,200111
A,20011103,134903,1000899,00069A,0000452,1,11,1108,110802,0506,050602,235,821,5,4105,1175,2930,200111
B,20011103,134903,1000995,00069B,0000400,1,11,1112,111209,1444,144403,252,405,1,405,252,153,200111
C,20011103,141914,1000817,00015C,0000419,1,11,1112,111211,0736,073600,296,488,1,488,296,192,200111
A,20011103,134903,1000899,00069A,0000395,1,11,1118,111807,1556,155601,293,458,1,458,293,165,200111
B,20011103,134903,1000995,00069B,0000548,1,11,1115,111503,1207,120700,305,705,5,3525,1525,2000,200111
C,20011103,141914,1000817,00015C,0000294,1,14,1406,140681,0694,069401,236,791,1,791,236,555,200111
A,20011103,141914,1000898,00015A,0000480,1,13,1301,130131,1492,149206,320,709,1,709,320,389,200111
B,20011103,141914,1000994,00015B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67,200111
C,20011103,141914,1000817,00015C,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67,200111
A,20011103,141914,1000898,00015A,0000327,1,13,1302,130297,0471,047101,357,614,1,614,357,257,200111
B,20011103,141914,1000994,00015B,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89,200111
C,20011103,141914,1000817,00015C,0000357,1,11,1105,110505,0013,001300,500,1248,1,1248,500,748,200111
A,20011103,141914,1000898,00015A,0000549,1,11,1101,110119,1994,199404,330,862,1,862,330,532,200111
B,20011103,141914,1000994,00015B,0000357,1,11,1105,110505,0013,001300,500,978,1,978,500,478,200111
C,20011103,141914,1000817,00015C,0000480,1,13,1301,130131,1492,149206,320,416,6,2496,1920,576,200111
A,20011103,141914,1000898,00015A,0000294,1,14,1406,140681,0694,069401,236,689,1,689,236,453,200111
B,20011103,141914,1000994,00015B,0000480,1,13,1301,130131,1492,149206,320,624,1,624,320,304,200111
C,20011103,141914,1000817,00015C,0000549,1,11,1101,110119,1994,199404,330,429,1,429,330,99,200111
A,20011103,141914,1000898,00015A,0000419,1,11,1112,111211,0736,073600,296,664,5,3320,1480,1840,200111
B,20011103,141914,1000994,00015B,0000327,1,13,1302,130297,0471,047101,357,752,1,752,357,395,200111
C,20011103,161500,1000819,00107C,0000242,1,14,1402,140209,1953,195300,354,461,4,1844,1416,428,200111
A,20011103,141914,1000898,00015A,0000375,1,11,1121,112107,1853,185300,221,403,1,403,221,182,200111
B,20011103,141914,1000994,00015B,0000549,1,11,1101,110119,1994,199404,330,429,1,429,330,99,200111
C,20011103,161500,1000819,00107C,0000424,1,11,1111,111113,1484,148401,226,371,1,371,226,145,200111
A,20011103,141914,1000898,00015A,0000357,1,11,1105,110505,0013,001300,500,1053,1,1053,500,553,200111
B,20011103,141914,1000994,00015B,0000294,1,14,1406,140681,0694,069401,236,375,1,375,236,139,200111
C,20011103,161500,1000819,00107C,0000474,1,11,1118,111897,1812,181200,190,354,1,354,190,164,200111
A,20011103,161500,1000900,00107A,0000424,1,11,1111,111113,1484,148401,226,294,1,294,226,68,200111
B,20011103,154952,1000998,00291B,0000509,1,13,1301,130125,1301,130103,445,844,4,3376,1780,1596,200111
C,20011103,161500,1000819,00107C,0000510,1,11,1112,111209,1148,114804,324,422,4,1688,1296,392,200111
A,20011103,161500,1000900,00107A,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107,200111
B,20011103,154952,1000998,00291B,0000236,1,13,1304,130497,1468,146801,301,446,5,2230,1505,725,200111
A,20011103,161500,1000900,00107A,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57,200111
B,20011103,154952,1000998,00291B,0000273,1,11,1113,111301,1850,185002,134,259,1,259,134,125,200111
A,20011103,161500,1000900,00107A,0000510,1,11,1112,111209,1148,114804,324,422,5,2110,1620,490,200111
B,20011103,161500,1000996,00107B,0000474,1,11,1118,111897,1812,181200,190,348,1,348,190,158,200111
D,20011103,111149,1000842,00006D,0000372,1,11,1101,110131,0569,056902,467,729,1,729,467,262,200111
B,20011103,161500,1000996,00107B,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107,200111
D,20011103,111149,1000842,00006D,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73,200111
B,20011103,161500,1000996,00107B,0000510,1,11,1112,111209,1148,114804,324,553,1,553,324,229,200111
D,20011103,111149,1000842,00006D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250,200111
B,20011103,161500,1000996,00107B,0000424,1,11,1111,111113,1484,148401,226,351,4,1404,904,500,200111
D,20011103,111149,1000842,00006D,0000438,1,14,1403,140309,1100,110001,208,271,5,1355,1040,315,200111
D,20011103,134903,1000844,00069D,0000202,1,11,1197,119701,1424,142402,306,398,5,1990,1530,460,200111
D,20011103,134903,1000844,00069D,0000400,1,11,1112,111209,1444,144403,252,411,2,822,504,318,200111
D,20011103,134903,1000844,00069D,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121,200111
D,20011103,134903,1000844,00069D,0000452,1,11,1108,110802,0506,050602,235,442,1,442,235,207,200111
D,20011103,134903,1000844,00069D,0000331,1,11,1102,110207,0193,019301,275,584,1,584,275,309,200111
D,20011103,134903,1000844,00069D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250,200111
D,20011103,134903,1000844,00069D,0000548,1,11,1115,111503,1207,120700,305,397,5,1985,1525,460,200111
D,20011103,134903,1000844,00069D,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121,200111
D,20011103,134903,1000844,00069D,0000454,1,14,1401,140107,1804,180403,199,385,2,770,398,372,200111
D,20011103,141914,1000843,00015D,0000357,1,11,1105,110505,0013,001300,500,859,6,5154,3000,2154,200111
D,20011103,141914,1000843,00015D,0000480,1,13,1301,130131,1492,149206,320,416,5,2080,1600,480,200111
D,20011103,141914,1000843,00015D,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71,200111
D,20011103,141914,1000843,00015D,0000549,1,11,1101,110119,1994,199404,330,638,6,3828,1980,1848,200111
D,20011103,141914,1000843,00015D,0000327,1,13,1302,130297,0471,047101,357,636,1,636,357,279,200111
D,20011103,141914,1000843,00015D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89,200111
D,20011103,141914,1000843,00015D,0000375,1,11,1121,112107,1853,185300,221,408,1,408,221,187,200111
D,20011103,161500,1000845,00107D,0000474,1,11,1118,111897,1812,181200,190,405,7,2835,1330,1505,200111
D,20011103,161500,1000845,00107D,0000242,1,14,1402,140209,1953,195300,354,575,5,2875,1770,1105,200111
D,20011103,161500,1000845,00107D,0000510,1,11,1112,111209,1148,114804,324,777,6,4662,1944,2718,200111
D,20011103,161500,1000845,00107D,0000424,1,11,1111,111113,1484,148401,226,379,1,379,226,153,200111
C,20011104,101418,1000825,00188C,0000347,1,11,1119,111905,1646,164603,297,430,1,430,297,133,200111
B,20011104,101418,1001004,00188B,0000347,1,11,1119,111905,1646,164603,297,485,1,485,297,188,200111
D,20011104,101418,1000851,00188D,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,200111
C,20011104,102954,1000822,00117C,0000036,1,13,1301,130129,0621,062101,183,238,4,952,732,220,200111
B,20011104,102954,1001001,00117B,0000036,1,13,1301,130129,0621,062101,183,238,1,238,183,55,200111
D,20011104,102954,1000848,00117D,0000036,1,13,1301,130129,0621,062101,183,238,3,714,549,165,200111
C,20011104,133628,1000821,00064C,0000533,1,14,1406,140653,1435,143502,195,351,1,351,195,156,200111
B,20011104,133628,1001000,00064B,0000533,1,14,1406,140653,1435,143502,195,310,1,310,195,115,200111
D,20011104,133628,1000847,00064D,0000533,1,14,1406,140653,1435,143502,195,323,1,323,195,128,200111
C,20011104,135458,1000823,00144C,0000362,1,11,1119,111901,0171,017104,222,358,1,358,222,136,200111
B,20011104,135458,1001002,00144B,0000262,1,11,1110,111011,0013,001302,174,291,3,873,522,351,200111
D,20011104,135458,1000849,00144D,0000383,1,11,1103,110301,1919,191900,404,611,4,2444,1616,828,200111
C,20011104,135458,1000823,00144C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407,200111
B,20011104,135458,1001002,00144B,0000468,1,11,1101,110133,0319,031904,393,511,1,511,393,118,200111
D,20011104,135458,1000849,00144D,0000432,1,11,1105,110509,1258,125804,331,768,1,768,331,437,200111
C,20011104,135458,1000823,00144C,0000262,1,11,1110,111011,0013,001302,174,332,5,1660,870,790,200111
B,20011104,135458,1001002,00144B,0000362,1,11,1119,111901,0171,017104,222,347,6,2082,1332,750,200111
D,20011104,135458,1000849,00144D,0000362,1,11,1119,111901,0171,017104,222,664,1,664,222,442,200111
C,20011104,135458,1000823,00144C,0000432,1,11,1105,110509,1258,125804,331,499,5,2495,1655,840,200111
B,20011104,135458,1001002,00144B,0000383,1,11,1103,110301,1919,191900,404,1936,1,1936,404,1532,200111
D,20011104,135458,1000849,00144D,0000468,1,11,1101,110133,0319,031904,393,522,5,2610,1965,645,200111
C,20011104,135458,1000823,00144C,0000383,1,11,1103,110301,1919,191900,404,811,1,811,404,407,200111
B,20011104,135458,1001002,00144B,0000432,1,11,1105,110509,1258,125804,331,995,6,5970,1986,3984,200111
D,20011104,135458,1000849,00144D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137,200111
C,20011104,140325,1000826,00223C,0000328,1,14,1404,140405,1987,198701,191,494,1,494,191,303,200111
B,20011104,140325,1001005,00223B,0000328,1,14,1404,140405,1987,198701,191,249,6,1494,1146,348,200111
D,20011104,140325,1000852,00223D,0000423,1,11,1107,110791,0107,010703,290,530,1,530,290,240,200111
C,20011104,140325,1000826,00223C,0000423,1,11,1107,110791,0107,010703,290,775,1,775,290,485,200111
B,20011104,140325,1001005,00223B,0000423,1,11,1107,110791,0107,010703,290,831,6,4986,1740,3246,200111
D,20011104,140325,1000852,00223D,0000328,1,14,1404,140405,1987,198701,191,354,3,1062,573,489,200111
C,20011104,152238,1000820,00062C,0000339,1,11,1105,110501,1285,128501,430,864,1,864,430,434,200111
B,20011104,152238,1000999,00062B,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57,200111
D,20011104,152238,1000846,00062D,0000344,1,11,1104,110411,0370,037000,189,372,4,1488,756,732,200111
C,20011104,152238,1000820,00062C,0000344,1,11,1104,110411,0370,037000,189,297,1,297,189,108,200111
B,20011104,152238,1000999,00062B,0000189,1,11,1103,110397,1510,151003,321,529,1,529,321,208,200111
D,20011104,152238,1000846,00062D,0000339,1,11,1105,110501,1285,128501,430,559,3,1677,1290,387,200111
C,20011104,152238,1000820,00062C,0000189,1,11,1103,110397,1510,151003,321,418,6,2508,1926,582,200111
B,20011104,152238,1000999,00062B,0000339,1,11,1105,110501,1285,128501,430,865,1,865,430,435,200111
D,20011104,152238,1000846,00062D,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97,200111
C,20011104,173226,1000824,00153C,0000545,1,11,1121,112111,0729,072900,199,497,6,2982,1194,1788,200111
B,20011104,173226,1001003,00153B,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,200111
D,20011104,173226,1000850,00153D,0000510,1,11,1112,111209,1148,114804,324,777,1,777,324,453,200111
C,20011104,173226,1000824,00153C,0000303,1,14,1406,140611,0856,085602,310,403,6,2418,1860,558,200111
B,20011104,173226,1001003,00153B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119,200111
D,20011104,173226,1000850,00153D,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93,200111
C,20011104,173226,1000824,00153C,0000377,1,11,1105,110511,0302,030201,571,1214,1,1214,571,643,200111
B,20011104,173226,1001003,00153B,0000303,1,14,1406,140611,0856,085602,310,589,1,589,310,279,200111
D,20011104,173226,1000850,00153D,0000474,1,11,1118,111897,1812,181200,190,405,3,1215,570,645,200111
C,20011104,173226,1000824,00153C,0000290,1,13,1304,130497,1686,168602,404,901,6,5406,2424,2982,200111
B,20011104,173226,1001003,00153B,0000394,1,11,1107,110707,0227,022704,357,836,1,836,357,479,200111
D,20011104,173226,1000850,00153D,0000377,1,11,1105,110511,0302,030201,571,1087,3,3261,1713,1548,200111
C,20011104,173226,1000824,00153C,0000446,1,11,1115,111503,0931,093101,328,436,1,436,328,108,200111
B,20011104,173226,1001003,00153B,0000377,1,11,1105,110511,0302,030201,571,1939,1,1939,571,1368,200111
D,20011104,173226,1000850,00153D,0000446,1,11,1115,111503,0931,093101,328,523,5,2615,1640,975,200111
C,20011104,173226,1000824,00153C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,200111
B,20011104,173226,1001003,00153B,0000545,1,11,1121,112111,0729,072900,199,259,1,259,199,60,200111
D,20011104,173226,1000850,00153D,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,200111
C,20011104,173226,1000824,00153C,0000394,1,11,1107,110707,0227,022704,357,465,5,2325,1785,540,200111
B,20011104,173226,1001003,00153B,0000290,1,13,1304,130497,1686,168602,404,526,1,526,404,122,200111
D,20011104,173226,1000850,00153D,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,200111
C,20011104,173226,1000824,00153C,0000462,1,14,1406,140681,1674,167405,231,512,3,1536,693,843,200111
B,20011104,173226,1001003,00153B,0000474,1,11,1118,111897,1812,181200,190,348,1,348,190,158,200111
D,20011104,173226,1000850,00153D,0000290,1,13,1304,130497,1686,168602,404,753,1,753,404,349,200111
C,20011104,173226,1000824,00153C,0000474,1,11,1118,111897,1812,181200,190,354,5,1770,950,820,200111
B,20011104,173226,1001003,00153B,0000510,1,11,1112,111209,1148,114804,324,553,1,553,324,229,200111
D,20011104,173226,1000850,00153D,0000545,1,11,1121,112111,0729,072900,199,671,6,4026,1194,2832,200111
C,20011104,173226,1000824,00153C,0000603,1,14,1404,140403,1336,133600,223,488,5,2440,1115,1325,200111
B,20011104,173226,1001003,00153B,0000446,1,11,1115,111503,0931,093101,328,526,1,526,328,198,200111
D,20011104,173226,1000850,00153D,0000462,1,14,1406,140681,1674,167405,231,508,1,508,231,277,200111
A,20011104,101418,1000907,00188A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90,200111
A,20011104,102954,1000904,00117A,0000036,1,13,1301,130129,0621,062101,183,238,6,1428,1098,330,200111
A,20011104,133628,1000903,00064A,0000533,1,14,1406,140653,1435,143502,195,476,1,476,195,281,200111
A,20011104,135458,1000905,00144A,0000383,1,11,1103,110301,1919,191900,404,646,7,4522,2828,1694,200111
A,20011104,135458,1000905,00144A,0000432,1,11,1105,110509,1258,125804,331,512,1,512,331,181,200111
A,20011104,135458,1000905,00144A,0000262,1,11,1110,111011,0013,001302,174,320,1,320,174,146,200111
A,20011104,135458,1000905,00144A,0000468,1,11,1101,110133,0319,031904,393,896,1,896,393,503,200111
A,20011104,135458,1000905,00144A,0000362,1,11,1119,111901,0171,017104,222,459,1,459,222,237,200111
A,20011104,140325,1000908,00223A,0000423,1,11,1107,110791,0107,010703,290,541,5,2705,1450,1255,200111
A,20011104,140325,1000908,00223A,0000328,1,14,1404,140405,1987,198701,191,365,7,2555,1337,1218,200111
A,20011104,152238,1000902,00062A,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57,200111
A,20011104,152238,1000902,00062A,0000339,1,11,1105,110501,1285,128501,430,559,5,2795,2150,645,200111
A,20011104,152238,1000902,00062A,0000189,1,11,1103,110397,1510,151003,321,499,1,499,321,178,200111
A,20011104,173226,1000906,00153A,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67,200111
A,20011104,173226,1000906,00153A,0000290,1,13,1304,130497,1686,168602,404,702,1,702,404,298,200111
A,20011104,173226,1000906,00153A,0000446,1,11,1115,111503,0931,093101,328,427,5,2135,1640,495,200111
A,20011104,173226,1000906,00153A,0000377,1,11,1105,110511,0302,030201,571,743,1,743,571,172,200111
A,20011104,173226,1000906,00153A,0000474,1,11,1118,111897,1812,181200,190,247,5,1235,950,285,200111
A,20011104,173226,1000906,00153A,0000394,1,11,1107,110707,0227,022704,357,682,1,682,357,325,200111
A,20011104,173226,1000906,00153A,0000545,1,11,1121,112111,0729,072900,199,259,1,259,199,60,200111
A,20011104,173226,1000906,00153A,0000303,1,14,1406,140611,0856,085602,310,963,3,2889,930,1959,200111
A,20011104,173226,1000906,00153A,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,200111
A,20011104,173226,1000906,00153A,0000462,1,14,1406,140681,1674,167405,231,797,2,1594,462,1132,200111
C,20011105,105950,1000828,00070C,0000169,1,14,1403,140323,1817,181705,86,123,1,123,86,37,200111
D,20011105,105950,1000854,00070D,0000378,1,13,1301,130139,0386,038605,222,508,1,508,222,286,200111
A,20011105,105950,1000910,00070A,0000375,1,11,1121,112107,1853,185300,221,403,5,2015,1105,910,200111
C,20011105,105950,1000828,00070C,0000378,1,13,1301,130139,0386,038605,222,324,5,1620,1110,510,200111
D,20011105,105950,1000854,00070D,0000169,1,14,1403,140323,1817,181705,86,112,6,672,516,156,200111
A,20011105,105950,1000910,00070A,0000378,1,13,1301,130139,0386,038605,222,516,1,516,222,294,200111
C,20011105,105950,1000828,00070C,0000375,1,11,1121,112107,1853,185300,221,288,5,1440,1105,335,200111
D,20011105,105950,1000854,00070D,0000375,1,11,1121,112107,1853,185300,221,408,1,408,221,187,200111
A,20011105,105950,1000910,00070A,0000169,1,14,1403,140323,1817,181705,86,137,5,685,430,255,200111
C,20011105,110926,1000829,00145C,0000278,1,11,1107,110725,0140,014000,278,445,5,2225,1390,835,200111
D,20011105,110926,1000855,00145D,0000478,1,11,1101,110125,0807,080700,121,240,1,240,121,119,200111
A,20011105,110926,1000911,00145A,0000512,1,11,1118,111807,1133,113302,352,655,1,655,352,303,200111
C,20011105,110926,1000829,00145C,0000492,1,11,1197,119797,0501,050100,361,771,1,771,361,410,200111
D,20011105,110926,1000855,00145D,0000266,1,11,1104,110407,1862,186200,334,472,1,472,334,138,200111
A,20011105,110926,1000911,00145A,0000266,1,11,1104,110407,1862,186200,334,490,6,2940,2004,936,200111
C,20011105,110926,1000829,00145C,0000266,1,11,1104,110407,1862,186200,334,845,1,845,334,511,200111
D,20011105,110926,1000855,00145D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224,200111
A,20011105,110926,1000911,00145A,0000492,1,11,1197,119797,0501,050100,361,784,1,784,361,423,200111
C,20011105,110926,1000829,00145C,0000478,1,11,1101,110125,0807,080700,121,158,1,158,121,37,200111
D,20011105,110926,1000855,00145D,0000278,1,11,1107,110725,0140,014000,278,580,1,580,278,302,200111
A,20011105,110926,1000911,00145A,0000278,1,11,1107,110725,0140,014000,278,1371,1,1371,278,1093,200111
C,20011105,110926,1000829,00145C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106,200111
D,20011105,110926,1000855,00145D,0000492,1,11,1197,119797,0501,050100,361,470,1,470,361,109,200111
A,20011105,110926,1000911,00145A,0000509,1,13,1301,130125,1301,130103,445,579,6,3474,2670,804,200111
C,20011105,110926,1000829,00145C,0000443,1,13,1301,130121,1886,188600,395,713,4,2852,1580,1272,200111
D,20011105,110926,1000855,00145D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224,200111
A,20011105,110926,1000911,00145A,0000478,1,11,1101,110125,0807,080700,121,298,1,298,121,177,200111
